Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
fdr9-set-of-2-9-1-4-x-4-1-2-copper-dowsing-rod,"(set of 2) 9 1/4"" x 4 1/2"" copper Dowsing Rod","Discover the power of our Copper Dowsing Rods, crafted from high-quality copper with a sleek copper plating. These rods are designed to enhance your energy flow and boost your psychic abilities, making them perfect for dowsing, energy work, or simply exploring your intuitive side. Whether you're a seasoned practitioner or just starting out, these rods will help you tap into your inner energy and uncover hidden insights. Copper will tarnish and require polishing",AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,All Divination,Scrying & Divination Tools,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,FDR9,181,shopify,33,deny,azuregreen,49.75,,TRUE,TRUE,,https://www.azuregreen.net/images/FDR9.jpg,1,"(set of 2) 9 1/4"" x 4 1/2"" copper Dowsing Rod",FALSE,active
gp6258-lepidolite-triple-moon-6-sided-pendulum,Lepidolite Triple Moon 6 sided pendulum,"Introducing our Lepidolite Triple Moon 6 sided pendulum, a beautifully crafted piece made with genuine gemstones and adorned with a Triple Moon charm. This pendulum is not only a stunning accessory but also a powerful tool for emotional stability, thanks to the calming properties of Lepidolite. With a length of approximately 12 inches, it is perfect for hanging in your sacred space or using during divination practices.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Moon Products,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP6258,31,shopify,50,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GP6258.jpg,1,Lepidolite Triple Moon 6 sided pendulum,FALSE,active
gp6pbo-6-sided-black-obsicdian-pentagram-pendulum,6-sided Black Obsicdian Pentagram pendulum,"This 6-sided Black Obsidian Pentagram pendulum is a stunning piece with intricate beadwork and a silver toned chain. It features a prominent Pentagram at the top, making it perfect for dowsing. Made in India, this pendulum is crafted from high-quality Black Obsidian, known for its protective and grounding properties. With its beautiful design and attention to detail, this 6-sided Black Obsidian Pentagram pendulum is a must-have for any spiritual enthusiast. The silver toned chain adds a touch of elegance, while the Pentagram symbol enhances its dowsing capabilities. Made in India, this pendulum is crafted from Black Obsidian, a powerful stone that can help ward off negative energy and promote clarity.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Pentagrams & Pentacles,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GP6PBO,13,shopify,0,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/GP6PBO.jpg,1,6-sided Black Obsicdian Pentagram pendulum,FALSE,active
gp6rq-6-sided-rose-quartz-pendulum,6-sided Rose Quartz pendulum,"6-Sided Rose Quartz pendulum. Rose Quartz is the stone of unconditional love. May also assist you with love, forgiveness, phobias, fear, guild, and negative energy making this a lovely tool in your divination practice. 11"" - 12"" with chakra beads on chain, sizes may vary slightly and size of pendulums. From India.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Love & Relationships,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GP6RQ,13,shopify,0,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GP6RQ.jpg,1,6-sided Rose Quartz pendulum,FALSE,active
gp6var-assorted-faceted-6-side-pendulum,Assorted Faceted 6 side pendulum,"These random assorted pendulums, featuring 6 faceted sizes and a point are perfect for your divination. Your individual pendulum is selected by us at random from available stock. 7 1/2� from India.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Mixed & Assorted Variety,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP6VAR,18,shopify,819,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/G6PENV.jpg,1,Assorted Faceted 6 side pendulum,FALSE,active
gp76ang-angelite-7-chakra-6-sided-pendulum,Angelite 7 Chakra 6 sided pendulum,"This is an Angelite pendulum that represent the chakra system with its colors along the chain. Angelite has a very peaceful energy that may help with communication, higher awareness, telepathy, unblocking of all chakras, weight control, speaking your truth, cooling to burns and helps connect you to the angels. Angelite pendulum with sizes, shapes, colors and lengths that may vary slightly between each piece. From India.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Angels,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP76ANG,31,shopify,26,deny,azuregreen,24.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GP76ANG.jpg,1,Angelite 7 Chakra 6 sided pendulum,FALSE,active
gp76shu-6-sided-shungite-chakra-pendulum,6-sided Shungite chakra pendulum,6-Sided Shungite pendulum strung on a chain decorated with beads representing the 7 chakras. Fob style latch allows you to remove the pendulum from the chain.,AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP76SHU,13,shopify,60,deny,azuregreen,22.55,,TRUE,TRUE,,https://www.azuregreen.net/images/GP76SHU.JPG,1,6-sided Shungite chakra pendulum,FALSE,active
gp76sod-6-sided-sodalite-chakra-pendulum,6-sided Sodalite chakra pendulum,6-Sided Sodalite pendulum strung on a chain decorated with beads representing the 7 chakras. Fob style latch allows you to remove the pendulum from the chain.,AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP76SOD,13,shopify,47,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GP76SOD.JPG,1,6-sided Sodalite chakra pendulum,FALSE,active
gp76toub-tourmaline-black-7-chakra-6-sided-pendulum,"Tourmaline, Black 7 Chakra 6 sided pendulum","A 6 sided Tourmaline pendulum, with a silver plated chain, having each of the 7 Chakra colors represented within it's links, and gathered at the end of it's chain. Black tourmaline is highly praised for its ability to absorb negative energy, grounding, and to help find balance. From India.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP76TOUB,31,shopify,27,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GP76TOUB.jpg,1,"Tourmaline, Black 7 Chakra 6 sided pendulum",FALSE,active
gp7bame-7-chakra-ball-pendulum-amethyst,7 Chakra ball pendulum Amethyst,Enhance your psychic abilities and achieve wisdom with the 7 Chakra ball pendulum made of Amethyst. This unique pendulum features chakra beads within the chain and is sourced from India. Use it for healing the mind or for spiritual guidance during meditation sessions.,AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7BAME,31,shopify,14,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7BAME (2).jpg,1,7 Chakra ball pendulum Amethyst,FALSE,active
gp7blo-bloodstone-7-chakra-pendulum,Bloodstone 7 Chakra pendulum,"Bloodstone Pendulum, expertly crafted with a bloodstone bob that adds a touch of elegance to your divination practices. This unique pendulum is designed to enhance and align your intentions and energies, allowing for a deeper connection to your inner self. Imported from India, it brings a touch of mysticism and ancient wisdom to your spiritual journey. Chakra colored beads adorn the chain.",AzureGreen,Metaphysical Supplies,"All Divination,Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7BLO,31,shopify,411,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7BLO.JPG,1,Bloodstone 7 Chakra pendulum,FALSE,active
gp7cq-clear-quartz-7-chakra-pendulum,Clear Quartz 7 Chakra pendulum,"A neutral pendulum of clear quartz for your divination practices, strung on a chain decorated with beads representing the 7 chakras. Fob style at chain end may vary. 6� From India.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7CQ,31,shopify,71,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7CQ.jpg,1,Clear Quartz 7 Chakra pendulum,FALSE,active
gp7malt-malachite-tree-chakra-pendulum,Malachite & Tree Chakra pendulum,"This striking pendulum features a synthetic malachite point, known for its rich green swirls and grounding energy. Along the chain, colorful chakra chip stones are arranged to support energetic balance and clarity. Finished with a detailed Tree of Life charm, symbolizing wisdom and connection, this pendulum measures approximately 9�"" in total length. Ideal for divination, energy work, or as a meaningful spiritual gift. Synthetic",AzureGreen,Metaphysical Supplies,"All Divination,Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7MALT,31,shopify,20,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7MALT.jpg,1,Malachite & Tree Chakra pendulum,FALSE,active
gp7mp-moonstone-peach-7-chakra-pendulum,"Moonstone, Peach 7 Chakra pendulum","This is a peach moonstone pendulum with chakra chain, a crystal of love and manifestation. A tool of magic and intuition that connects you to the divine feminine energy of the moon, 
and the rainbow of colors that represent your chakras. This makes a beautiful companion on your journey of discovery and healing.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GP7MP,31,shopify,0,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7MP.jpg,1,"Moonstone, Peach 7 Chakra pendulum",FALSE,active
gp7qua-clear-quartz-chakra-pendulum,Clear Quartz Chakra pendulum,"This stunning Clear Quartz Hexagon pendulum is about 12 inches long and features vibrant chakra-colored beads on its chain, adding a pop of color to your spiritual practice. The convenient clasp allows you to easily detach the chain from the pendulum, making it super versatile for all your divination needs. Perfect for both beginners and seasoned practitioners, this pendulum not only looks great but also enhances your energy work!",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7QUA,31,shopify,727,deny,azuregreen,24.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7QUA.jpg,1,Clear Quartz Chakra pendulum,FALSE,active
gp7sel-selenite-7-chakra-pendulum,Selenite 7 Chakra pendulum,"Selenite is a crystalized form of gypsum, making it a great tool for luck and protection. This has a high vibration that can clear and open your higher Chakras. Selenite pendulum with shapes that may vary. Our choice. From Morroco.",AzureGreen,Metaphysical Supplies,"Best Sellers,Selenite,Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7SEL,31,shopify,98,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7SEL.jpg,1,Selenite 7 Chakra pendulum,FALSE,active
gp7var-various-chakra-pendulum,Various Chakra pendulum,"Teardrop shaped pendulum coming in a mix of stone types with Chakra Chain. Each pendulum features a beautifully polished teardrop stone attached to a vibrant 7-stone chakra chain made from Amethyst, Iolite, Blue Aventurine, Dark Green Aventurine, Yellow Aventurine, Carnelian, and Red Jasper.These pendulums are chosen at random, making each one unique in both energy and appearance. Sizes of stones and chains will vary slightly. Chain is removable with a lobster claw clasp. Sold individually",AzureGreen,Metaphysical Supplies,"All Divination,Pendulums,Pendulums,Pendulums,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GP7VAR,31,shopify,885,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GP7VAR.jpg,1,Various Chakra pendulum,FALSE,active
gpb7ass-7-chakra-assorted-ball-pendulum,7 Chakra Assorted Ball pendulum,"Check out our awesome collection of ball pendulums, each hanging from a sleek silver-toned chain with a handy lobster claw latch for easy use. Each pendulum is sold individually and features a unique crystal type, chosen at random, making every piece special. Measuring about 12"" long, these pendulums also come adorned with chakra-colored beads on the chain, adding a vibrant touch to your collection.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPB7ASS,22,shopify,144,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GPB7ASS.jpg,1,7 Chakra Assorted Ball pendulum,FALSE,active
gpbevee-evil-eye-ball-pendulum,Evil Eye ball pendulum,"Discover the mystical power of the Evil Eye symbol with this Glass Ball Pendulum. Created in India, this enchanting piece carries various interpretations in different cultures. Believed to safeguard against malevolent forces, it serves as a protective talisman. Use it in your divination practice, hang it in your home or wear it as a stylish accessory to ward off true evil and embrace positive energy. Crafted with care, this pendulum is a captivating blend of cultural significance and artistic beauty.",AzureGreen,Metaphysical Supplies,"Best Sellers,Pendulums,Pendulums,Pendulums,Evil Eye Products,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GPBEVEE,13,shopify,0,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/GPBEVEE-.jpg,1,Evil Eye ball pendulum,FALSE,active
gpbvar-various-ball-pendulum,various ball pendulum,"Check out our collection of various ball pendulums, each one attached to a silver-toned chain with a lobster claw latch for easy use. These pendulums are not only beautiful but also possess amazing healing energy and properties thanks to the unique crystals they are made from. Each pendulum is sold individually and comes in a variety of different crystal types, so you can choose one that resonates with you. Let the energy of these crystal pendulums guide you in your spiritual journey and decision-making process.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPBVAR,22,shopify,481,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/GPBVAR.jpg,1,various ball pendulum,FALSE,active
gpcc-copper-plated-brass-pendulum,copper plated Brass pendulum,"Enhance your magical practice with our copper plated Brass pendulum. Known for its exceptional ability to conduct energy, copper is highly revered for its magical properties. Each pendulum is unique, with styles chosen at random, adding an element of surprise to your mystical journey.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GPCC,31,shopify,0,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GPCC.jpg,1,copper plated Brass pendulum,FALSE,active
gpclap-lapis-chambered-pendulum,Lapis Chambered pendulum,"This chambered pendulum has the powerful healing energy of Lapis that will guide you to your answers. Lapis may assist you in truth, balance, wisdom, disorganization, immune system, promotes courage, throat chakra, communication, and clarity of the mind. This chambered pendulum offers you a pendulum bob that unscrews to allow you to place sacred oils, herbs, ash, or earth, within it to enhance your divination. From India.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPCLAP,13,shopify,1009,deny,azuregreen,24.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GPCLAP.jpg,1,Lapis Chambered pendulum,FALSE,active
gpcqz-quartz-chambered-pendulum,Quartz chambered pendulum,"Discover the power of the Chambered Quartz Pendulum, designed for those who seek deeper connections in their divination practices. This unique pendulum features a bob that easily unscrews, allowing you to infuse it with sacred oils, herbs, ash, or earth, amplifying your intuitive readings. Elevate your spiritual journey and unlock new dimensions of insight with this beautifully crafted tool.",AzureGreen,Metaphysical Supplies,"All Divination,Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPCQZ,22,shopify,666,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GPCQZ.jpg,1,Quartz chambered pendulum,FALSE,active
gpcvar-various-stones-chambered-pendulum,various stones Chambered pendulum,"Introducing our Chambered Pendulum, a unique and captivating piece with a silver-toned balled ended chain. Each pendulum is carefully crafted with various colored stones of different sizes, handpicked by us. The beauty lies in the individuality of each pendulum, as they showcase their own distinct patterns, color tones, and both perfections and imperfections. Created in India, this pendulum is a true representation of artistry and spirituality.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Mixed & Assorted Variety,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPCVAR,13,shopify,45,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GPCVAR.jpg,1,various stones Chambered pendulum,FALSE,active
gpen-clear-quartz-pendulum,Clear Quartz pendulum,"Enhance your magical practices with our Clear Quartz pendulum featuring a stunning quartz stone bob. Known for its ability to store and shape energies, this 6"" pendulum from India is a must-have tool for any spiritual practitioner looking to amplify their intentions and manifestations.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPEN,18,shopify,1040,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GPEN.JPG,1,Clear Quartz pendulum,FALSE,active
gpena-amethyst-pendulum,Amethyst pendulum,"Enhance your spiritual practice with our exquisite amethyst pendulum, sourced from India. This powerful tool is perfect for those seeking to deepen their connection to the divine, enhance healing rituals, and tap into their psychic abilities. Let the calming energy of amethyst guide you towards balance and wisdom as you explore the mystical world around you.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GPENA,13,shopify,0,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/GPENA.JPG,1,Amethyst pendulum,FALSE,active
gpenat-amethyst-pendulum-with-amethyst-point,Amethyst Pendulum with Amethyst point,"This stunning amethyst pendulum features a beautiful amethyst point at the end, measuring approximately 9 1/2"" long. Perfect for divination or energy work, its rich purple hue adds a touch of elegance while promoting calm and clarity. Whether you're a seasoned practitioner or just starting out, this pendulum is a must-have for your spiritual toolkit.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",FALSE,Title,Default Title,GPENAT,22,shopify,0,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/GPENAT.jpg,1,Amethyst Pendulum with Amethyst point,FALSE,active
gpenb-bloodstone-pendulum,Bloodstone pendulum,"Introducing our Bloodstone Pendulum, expertly crafted with a bloodstone bob that adds a touch of elegance to your divination practices. This unique pendulum is designed to enhance and align your intentions and energies, allowing for a deeper connection to your inner self. Imported from India, it brings a touch of mysticism and ancient wisdom to your spiritual journey.",AzureGreen,Metaphysical Supplies,"Best Sellers,Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPENB,18,shopify,1596,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/GPENB.JPG,1,Bloodstone pendulum,FALSE,active
gpend12-6-sided-amethyst-pendulum,6-sided Amethyst pendulum,"Enhance your spiritual journey with our 6-sided Amethyst pendulum, crafted to bring calmness and clarity to your mind. This beautiful stone is known for its ability to aid in spiritual and psychic learning, making it the perfect tool for those seeking enlightenment.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPEND12,31,shopify,56,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GPEND12.jpg,1,6-sided Amethyst pendulum,FALSE,active
gpend13-6-sided-rose-quartz-pendulum,6-sided Rose Quartz pendulum,"6-sided Rose Quartz pendulum. The stone of Universal Love that offers a tender loving energy. Rose Quartz is like a bubble bath for your emotions. Many wonderful healing properties in this Quartz, including, love, forgiveness, phobias, fears, unconditional love, and guilt.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Love & Relationships,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPEND13,31,shopify,15,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GPEND13.jpg,1,6-sided Rose Quartz pendulum,FALSE,active
gpend15-6-sided-quartz-pendulum,6-sided Quartz pendulum,"6-sided Quartz pendulum. Quartz is the master healer making it an ideal tool to work with. Quartz may also help with power, protection against negativity, pain, attuning you to your higher self, and it amplifies energy and intentions.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Protection & Cleansing,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPEND15,31,shopify,58,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GPEND15.jpg,1,6-sided Quartz pendulum,FALSE,active
gpend21-6-sided-labradorite-pendulum,6-sided Labradorite pendulum,"You will love iridescent flashes of colors throughout this 6-sided Labradorite pendulum. Labradorite helps bring inspiration, boost intuition, stabilizes the aura and enhances the energy flow between the chakras & aura. Great for the eyes, digestion, also aids in anxiety and stress.  Get answers to life's questions with this stone of magic and knowledge.",AzureGreen,Metaphysical Supplies,"Pendulums,Pendulums,Pendulums,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,GPEND21,31,shopify,47,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/GPEND21.jpg,1,6-sided Labradorite pendulum,FALSE,active
