Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
ib3342-6-3-4-dragon-burner-tea-lite,"6 3/4"" Dragon burner/ tea lite","6 3/4"" Dragon burner/ tea lite, a versatile and adorable addition to your space. This dragon-shaped burner is perfect for burning incense cones, taper candles, or sticks, making it a multi-purpose gem. Whether you're looking to create a calming ambiance or simply add a touch of whimsy to your home, this dragon burner is the perfect choice. Get ready to infuse your space with enchantment and enjoy the soothing scents it brings.",AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,Tealight holders,Cone & Granular Incense Burners,Dragons,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3342,1088,shopify,3,deny,azuregreen,95.09,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3342.jpg,1,"6 3/4"" Dragon burner/ tea lite",FALSE,active
ib3390-4-buddha-cone-burner,"4"" Buddha cone burner","This stunning gold and black Buddha cone ash catcher adds a touch of tranquility to any space. Featuring a serene Buddha in meditation alongside balancing stones. Perfect for enhancing your relaxation rituals, this piece combines functionality with a calming aesthetic.",AzureGreen,Metaphysical Supplies,"Cone & Granular Incense Burners,Buddhist Figurines & Decor,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3390,362,shopify,16,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3390.jpg,1,"4"" Buddha cone burner",FALSE,active
ib3394-10-mushroom-moon-burner,"10"" Mushroom Moon burner","This enchanting stick incense burner features a moon phase design, perfect for those who appreciate both celestial and nature. At the end of this cold cast resin burner, a crescent moon sits gracefully, adorned with mushrooms, adding a touch of whimsy and earthy charm.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Moon Products,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3394,408,shopify,9,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3394.jpg,1,"10"" Mushroom Moon burner",FALSE,active
ib3396-10-frog-mushroom-burner,"10"" Frog Mushroom burner","A whimsical cold cast resin stick incense burner, featuring a colorful nature landscape. At the end of the burner is a wizard frog perched atop the mushroom, adding a magical touch.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3396,498,shopify,11,deny,azuregreen,52.02,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3396.jpg,1,"10"" Frog Mushroom burner",FALSE,active
ib3402-6-chimney-burner-blue,"6"" Chimney Burner Blue","This blue ceramic cone burner is a stylish addition to any space, mimicking the look of a cozy outdoor chimney fireplace. Its unique design allows smoke to gracefully waft out the top, creating a soothing atmosphere.",AzureGreen,Metaphysical Supplies,"Cone & Granular Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3402,226,shopify,40,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3402.jpg,1,"6"" Chimney Burner Blue",FALSE,active
ib3403-6-olive-green-chimney-burner,"6"" Olive Green Chimney burner","This olive green ceramic cone burner is a stylish addition to any space, mimicking the look of a cozy outdoor chimney fireplace. Its unique design allows smoke to gracefully waft out the top, creating a soothing atmosphere.",AzureGreen,Metaphysical Supplies,"Cone & Granular Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3403,408,shopify,9,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3403.jpg,1,"6"" Olive Green Chimney burner",FALSE,active
ib3439-9-1-2-7-chakra-burner,"9 1/2"" 7 Chakra burner","Beautifully crafted stick incense burner made from cold cast resin and adorned with the seven chakra symbols, each painted in its corresponding vibrant color.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Chakra, Meditation, & Reiki Products,Chakra & Reiki,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3439,226,shopify,101,deny,azuregreen,38.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3439.jpg,1,"9 1/2"" 7 Chakra burner",FALSE,active
ib3442-6-1-2-death-moth-burner,"6 1/2"" Death Moth burner","This unique stick incense burner is crafted from cold cast resin, featuring a detailed skull with a moth resting above it. The moth, symbolizing transformation and mystery, with the colors in a metallic golds, warm coppers, and deep blues. This piece is a balance of both eerie and enchanting.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",FALSE,Title,Default Title,IB3442,362,shopify,0,deny,azuregreen,36.15,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3442.jpg,1,"6 1/2"" Death Moth burner",FALSE,active
ib3460-7-1-4-triple-moon-incense-burner,"7 1/4"" Triple Moon incense burner","This solid black incense burner can be displayed on a wall or placed on any surface to suit your space. The front features a bold triple moon pentagram design, symbolizing protection, intuition, and spiritual balance. Crafted for both function and style, it holds stick incense securely while adding a touch of mystical energy to your altar, meditation space, or home decor. Incense not included",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Moon Products,Pentagrams & Pentacles,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3460,272,shopify,9,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3460.jpg,1,"7 1/4"" Triple Moon incense burner",FALSE,active
ib3463-5-crescent-moon-burner,"5"" Crescent Moon burner","This 5"" ceramic incense burner features a glossy black finish that beautifully reflects the light. At its center, a radiant gold moon serves as the holder for your incense stick, surrounded by delicate golden stars for a celestial touch. Both functional and decorative, it�s perfect for daily rituals, meditation, or simply adding a bit of cosmic charm to your space. Would also make a beautiful trinket dish",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Featured Products,Moon Products,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3463,272,shopify,20,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3463.jpg,1,"5"" Crescent Moon burner",FALSE,active
ib3466-3-1-2-yin-yang-burner,"3 1/2"" Yin Yang burner","A beautifully crafted ceramic incense burner featuring a classic Yin and Yang design accented with gold tones. Sleek and elegant, it�s perfect for holding stick incense while adding a touch of harmony and balance to any space.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,New Products,Moon Products,Sun & Stars,Sacred Smoke,The Way to Resonance",FALSE,Title,Default Title,IB3466,136,shopify,0,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3466.jpg,1,"3 1/2"" Yin Yang burner",FALSE,active
ib3467-5-bronze-sun-burner,"5"" Bronze Sun burner","Crafted from durable resin, this stick incense burner features a radiant sun face design that brings warmth and energy to your space. Finished in a rich bronze tone, it offers both function and charm",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sun & Stars,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3467,272,shopify,47,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3467.jpg,1,"5"" Bronze Sun burner",FALSE,active
ib3468-4-1-2-day-of-the-dead-incense-holder,"4 1/2"" Day of the Dead incense holder","This Day of the Dead incense burner featuring a female figure. Her long, flowing hair cascades in smoky gray, black, and silver tones, creating a striking contrast that radiates dark elegance. Crafted for both function and artistry, this piece holds your incense while doubling as a captivating display for altars, rituals, or gothic decor.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3468,453,shopify,21,deny,azuregreen,58.82,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3468.jpg,1,"4 1/2"" Day of the Dead incense holder",FALSE,active
ib3470-4-1-4-butterfly-holder,"4 1/4"" Butterfly holder","Delicately crafted in resin, this open-wing butterfly captures the grace and beauty of nature in vibrant, soft colors. This butterfly brings a touch of whimsy, elegance, and serene beauty wherever it rests.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3470,317,shopify,30,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3470.jpg,1,"4 1/4"" Butterfly holder",FALSE,active
ib3471-3-vampire-lips-stick-incense-holder,"3"" Vampire Lips Stick Incense holder","Feed your incense cravings with this vampire mouth burner! Bold red lips and classic fangs cradle your stick incense. Perfect for adding a cheeky, spooky twist to your altar, desk, or nightstand, because even your incense deserves a bite.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3471,317,shopify,28,deny,azuregreen,38.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3471.jpg,1,"3"" Vampire Lips Stick Incense holder",FALSE,active
ib3483-10-raven-incense-holder,"10"" Raven incense holder","A cold cast resin stick incense burner featuring a Celtic knot design along the base, with a raven perched at one end. A mystical blend of symbolism and style, perfect for adding a touch of magic to your space while burning your favorite incense.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3483,362,shopify,12,deny,azuregreen,49.75,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3483.jpg,1,"10"" Raven incense holder",FALSE,active
ib3com-om-wooden-ash-catcher,Om Wooden ash catcher,"A wooden ash catcher suitable for all types of incense sticks, comes wood grain, or and multiple colors, our pick choice. DO NOT use to burn cone incense. Comes in a variety of natural hues and dyed colors. Randomly chosen. 10"" x 1 3/8""",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB3COM,45,shopify,78,deny,azuregreen,4.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IB3COM.jpg,1,Om Wooden ash catcher,FALSE,active
ib703-brass-screen-incense-burner-with-coaster,Brass Screen incense burner with Coaster,This brass incense burner offers you a convenient altar tool if you do not have much space or if you wish to keep the instruments of your craft out of sight when they are not in use. 3� x 1� comes with a coaster to protect the surface it is on.,AzureGreen,Metaphysical Supplies,"All Smudge Sticks & Burning Accessories,Best Sellers,Shells, Burners, Feathers & Accessories,Cone & Granular Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB703,136,shopify,93,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/IB703.JPG,1,Brass Screen incense burner with Coaster,FALSE,active
ib845ge-9-goddess-brass-incense-burner,"9"" Goddess brass incense burner","Enhance your sacred space with our 9"" Goddess brass incense burner, perfect for burning cones or granular incense. Crafted with intricate details, this burner features a beautiful Goddess design that adds a touch of elegance to any room. Whether you're looking to create a calming atmosphere for meditation or simply enjoy the soothing aroma of incense, this burner is a must-have for any spiritual practice.",AzureGreen,Metaphysical Supplies,"Best Sellers,Cone & Granular Incense Burners,Gods & Goddesses,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB845GE,272,shopify,35,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/IB845GE.jpg,1,"9"" Goddess brass incense burner",FALSE,active
ib978-magical-cat-mouse-incense-holder,Magical Cat & Mouse incense Holder,A black cat peers down at a small mouse as it tries to hide behind a star-encrusted cap on this fine crafted and fun stick incense holder. Cold cast resin. 4�,AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IB978,544,shopify,20,deny,azuregreen,67.89,,TRUE,TRUE,,https://www.azuregreen.net/images/IB978.JPG,1,Magical Cat & Mouse incense Holder,FALSE,active
ibash-curved-wooden-ash-catcher,Curved Wooden ash catcher,"An elegant, yet function orientated design in wood with one end slightly angled as a holder for burning stick incense. 10-12�",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Best Sellers,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBASH,45,shopify,473,deny,azuregreen,4.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IBASH.JPG,1,Curved Wooden ash catcher,FALSE,active
ibb003-2-1-4-black-cone-burner-brass,"2 1/4"" Black Cone Burner brass",Metal cone incense burners have been around a long time. This one is well finished with cut out star shapes. Base has 3 feet to elevate it from surfaces. Top has hole for smoke.,AzureGreen,Metaphysical Supplies,"Cone & Granular Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBB003,90,shopify,722,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/IBB003.jpg,1,"2 1/4"" Black Cone Burner brass",FALSE,active
ibbr60-3-x-9-iron-burner,"3""x 9"" Iron burner","This solid Iron Burner features a durable iron body and matching iron lid, paired with a natural wooden handle for easy use. Perfect for resin, herbs, incense cones, or charcoal, this piece blends function with beauty, an essential tool for cleansing, meditation, and everyday ritual.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Featured Products,New Products,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBBR60,317,shopify,3,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/IBBR60.jpg,1,"3""x 9"" Iron burner",FALSE,active
ibbr69-4-iron-smudge-incense-burner,"4"" Iron smudge/ incense burner","Gloss black finish on cast iron. Use for burning incense sticks in the 3 hold section. You can add a charcoal disc for other style resins or powdered incense. Finish may burn off with items other than stick incense. Add sand to help protect finish if other items are burned. Cast iron. 3""",AzureGreen,Metaphysical Supplies,"Shells, Burners, Feathers & Accessories,Cone & Granular Incense Burners,Smudging Accessories,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBBR69,272,shopify,55,deny,azuregreen,15.75,,TRUE,TRUE,,https://www.azuregreen.net/images/IBBR69.jpg,1,"4"" Iron smudge/ incense burner",FALSE,active
ibcon-brass-cone-incense-burner-2-1-4,"Brass cone incense burner 2 1/4""","Various designs of brass incense burners for cone or small stick incense.  The tops of these burners lift off for easy cleaning and refilling. 2 1/4"" 1 1/4""",AzureGreen,Metaphysical Supplies,"Best Sellers,Cone & Granular Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBCON,45,shopify,80,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/IBCON.JPG,1,"Brass cone incense burner 2 1/4""",FALSE,active
iber12d-12-flip-top-triple-moon-incense-holder,"12"" Flip Top Triple Moon incense holder","A unique decorative box to burn your favorite incense in. This is a carved box with silver toned stars and a triple moon in the center. Safely burn 2 cone incense on the inside of this hinged topped box. 12"" long and stands 2 1/2"" with top closed.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Cone & Granular Incense Burners,Moon Products,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBER12D,362,shopify,12,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/IBER12D.jpg,1,"12"" Flip Top Triple Moon incense holder",FALSE,active
iber7b-black-ash-catcher,Black ash catcher,"Black wooden, carved ash catcher, with incense stick hole on end and a grooved center for ash catching, measuring approximately 10 1/4"" in length x 1 3/8"" in width.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBER7B,45,shopify,73,deny,azuregreen,4.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IBER7B.jpg,1,Black ash catcher,FALSE,active
iber7e-ash-catcher,ash catcher,"wooden ash catcher, with incense stick hole on end and a grooved center for ash catching, measuring approximately 10 1/4"" in length x 1 3/8"" in width.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Best Sellers,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBER7E,45,shopify,621,deny,azuregreen,4.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IBER7E.jpg,1,ash catcher,FALSE,active
iber9p-black-pentagram-ash-catcher,Black Pentagram Ash Catcher,"Painted black and decorated with a pattern of knot work and an interwoven pentagram, this Pentagram Ash Catcher is well suited for a wide range of mystical traditions. 10""",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,Pentagrams & Pentacles,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,IBER9P,45,shopify,209,deny,azuregreen,4.42,,TRUE,TRUE,,https://www.azuregreen.net/images/IBER9P.jpg,1,Black Pentagram Ash Catcher,FALSE,active
ibf002-various-ceramic-backflow-incense-burner,Various Ceramic backflow incense burner,"Each burner is carefully crafted and designed to create a mesmerizing effect as the smoke cascades down, giving you a truly unique experience. Varius styles and chosen at random.",AzureGreen,Metaphysical Supplies,"Backflow Burners,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF002,408,shopify,5,deny,azuregreen,36.15,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF002.jpg,1,Various Ceramic backflow incense burner,FALSE,active
ibf3245-6-3-4-cheshire-cat-back-flow-incense-burner,"6 3/4"" Cheshire Cat back flow incense burner","Get ready to be mesmerized by the enchanting Cheshire cat backflow burner! As you peer into the hat, you'll witness a captivating sight of smoke gracefully flowing downwards, creating a magical ambiance. The colorful mushrooms add an extra touch of whimsy to this delightful piece. And of course, the mischievous grin of the Cheshire cat is the perfect finishing touch. With 3 starter backflow cones included, you can start enjoying this captivating experience right away.",AzureGreen,Metaphysical Supplies,"Backflow Burners,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF3245,1043,shopify,16,deny,azuregreen,83.75,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF3245.jpg,1,"6 3/4"" Cheshire Cat back flow incense burner",FALSE,active
ibf3324-6-mystical-frog-backflow-incense-burner,"6"" Mystical Frog backflow incense burner","Introducing our mystical frog backflow burner, standing at a compact 5"" tall and ready to enchant your space. This unique burner comes with starter cones, making it a complete package for your relaxation needs. Crafted with precision, the burner is specifically designed to work seamlessly with backflow cones, allowing the smoke to gracefully flow down through the wise wizard. With dimensions of 5"" x 3"", it's the perfect size to add a touch of magic to any room.",AzureGreen,Metaphysical Supplies,"Backflow Burners,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF3324,408,shopify,13,deny,azuregreen,56.55,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF3324.jpg,1,"6"" Mystical Frog backflow incense burner",FALSE,active
ibf3341-7-electric-chair-back-flow-incense-burner,"7"" Electric Chair back flow incense burner","Elevate your home decor with our unique Electric Chair Backflow Incense Burner. Simply light the backflow cone and place it in the cup, then watch as the smoke cascades downward and emerges from the chair's eerie mask. This burner comes with starter cones so you can start enjoying the mesmerizing effect right away. Perfect for creating a creepy atmosphere or as a conversation piece in any room.",AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,Backflow Burners,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF3341,635,shopify,9,deny,azuregreen,81.49,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF3341.jpg,1,"7"" Electric Chair back flow incense burner",FALSE,active
ibf3381-6-copper-dragon-back-flow-incense-burner,"6"" Copper Dragon back flow incense burner","The Dragon Backflow Magic Incense Burner is a stunning handcrafted piece that transforms your space into a mystical realm. Designed to hold backflow cones, this burner creates a mesmerizing visual effect as smoke cascades downward, mimicking the flow of water and seemingly defying gravity. Each purchase includes three backflow cones, enhancing your experience and allowing you to enjoy the enchanting ambiance it provides. Perfect for meditation, relaxation, or as a unique decorative item, this incense burner is a captivating addition to any home.",AzureGreen,Metaphysical Supplies,"Backflow Burners,Dragons,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF3381,544,shopify,2,deny,azuregreen,56.55,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF3381.jpg,1,"6"" Copper Dragon back flow incense burner",FALSE,active
ibf3469-6-1-2-raven-backflow-incense-burner,"6 1/2"" Raven backflow incense burner","This resin backflow incense burner features a mysterious raven perched on a log, watching over the flow of smoke. Place a backflow cone in the dish above, and watch as the mist gently cascades down into the hollow log below, creating an enchanting, natural effect. A perfect blend of function and dark beauty for ritual, meditation, or gothic-inspired decor. Includes 3 starter cones.",AzureGreen,Metaphysical Supplies,"Backflow Burners,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF3469,589,shopify,5,deny,azuregreen,70.15,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF3469.jpg,1,"6 1/2"" Raven backflow incense burner",FALSE,active
ibf3480-5-3-4-reaper-back-flow-incense-burner,"5 3/4"" Reaper back flow incense burner","Summon a touch of dark elegance with this Grim Reaper backflow incense burner. Crafted in resin, the Reaper�s hand holds your backflow cone while smoke cascades dramatically down his flowing cloak, creating a hauntingly mesmerizing effect. Perfect for gothic d�cor, ritual spaces, or anyone who loves a little eerie ambiance.",AzureGreen,Metaphysical Supplies,"Backflow Burners,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,IBF3480,816,shopify,3,deny,azuregreen,70.15,,TRUE,TRUE,,https://www.azuregreen.net/images/IBF3480.jpg,1,"5 3/4"" Reaper back flow incense burner",FALSE,active
