Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
ebdom-do-not-meddle-in-the-affairs-of-dragons-for-you-are-crunchy-and-good-with-ketchup,Do Not Meddle In The Affairs Of Dragons For You Are Crunchy and Good with ketchup,"Do Not Meddle In The Affairs Of Dragons For You Are Crunchy and Good with Ketchup. 11 1/2"" x 3""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Dragons,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBDOM,8,shopify,1465,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBDOM.JPG,1,Do Not Meddle In The Affairs Of Dragons For You Are Crunchy and Good with ketchup,FALSE,active
ebdomw-do-not-meddle-in-the-affairs-of-witches-bumper-sticker,Do Not Meddle in the Affairs of Witches bumper sticker,"Do not Meddle in the Affairs of Witches, (with a confused looking frog sitting on the right side)",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBDOMW,8,shopify,128,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBDOMW.JPG,1,Do Not Meddle in the Affairs of Witches bumper sticker,FALSE,active
ebdonm-don-t-make-me-get-voodoo-on-your-ass-bumper-sticker,Don't make me get Voodoo on your ass bumper sticker,Don't make me get Voodoo on your ass.,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBDONM,8,shopify,83,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBDONM.JPG,1,Don't make me get Voodoo on your ass bumper sticker,FALSE,active
ebear-earth-air-fire-water-bind-us-to-her-bumper-sticker,"Earth, Air, Fire & Water Bind Us To Her bumper sticker","Earth, Air, Fire & Water Bind Us To Her (with symbol for earth & the elements)",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBEAR,8,shopify,133,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBEAR.JPG,1,"Earth, Air, Fire & Water Bind Us To Her bumper sticker",FALSE,active
ebearl-earth-lover-bumper-sticker,Earth Lover bumper sticker,Earth Lover (with earth design),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Love & Relationships,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBEARL,8,shopify,308,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBEARL.JPG,1,Earth Lover bumper sticker,FALSE,active
ebeve-eve-was-framed,Eve Was Framed,Eve Was Framed,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBEVE,8,shopify,125,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBEVEEE.jpg,1,Eve Was Framed,FALSE,active
ebevep-everybody-poops-bumper-sticker,Everybody Poops bumper sticker,"Playfully pointing out some of the common ground we all share, this bumper sticker reads: ""Everybody Poops"" with a little, personified image of the shared bond standing next to the lettering.",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBEVEP,8,shopify,94,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBEVEP.jpg,1,Everybody Poops bumper sticker,FALSE,active
ebfolm-follow-me-to-the-forest-bumper-sticker,Follow Me To The Forest bumper sticker,"Printed against a background of a forest canopy, fluttering butterflies, and a prancing fawn, this bumper sticker wistfully reads: ""Follow me to the forest.""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBFOLM,8,shopify,79,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBFOLM.jpg,1,Follow Me To The Forest bumper sticker,FALSE,active
ebfolt-follow-the-moon-11-1-2-x-3,"Follow the Moon  11 1/2"" x 3""","Follow the Moon 11 1/2"" x 3""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,Best Sellers,All Bumper Stickers, Posters & Stickers,Moon Products,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBFOLT,8,shopify,1015,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/ebfolt.jpg,1,"Follow the Moon  11 1/2"" x 3""",FALSE,active
ebfre-freedom-of-religion-means-any-religion-bumper-sticker,Freedom of Religion Means Any Religion bumper sticker,Freedom of Religion Means Any Religion,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",FALSE,Title,Default Title,EBFRE,8,shopify,0,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBFRE.JPG,1,Freedom of Religion Means Any Religion bumper sticker,FALSE,active
ebfref-friend-of-the-fae-bumper-sticker,Friend of the Fae bumper sticker,"Printed in yellow against a rich blue background, this bumper sticker says in an elegant script ""Friend of the Fae,"" and is decorated with an image of a faery with dragonfly wings and butterflies hovering over flowers.",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBFREF,8,shopify,504,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBFREF.JPG,1,Friend of the Fae bumper sticker,FALSE,active
ebgeta-get-a-taste-of-religion-lick-a-witch-bumper-sticker,Get a Taste of Religion. Lick a Witch bumper sticker,Get a Taste of Religion. Lick a Witch,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBGETA,8,shopify,298,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBGETA.JPG,1,Get a Taste of Religion. Lick a Witch bumper sticker,FALSE,active
ebgiv-give-me-that-old-time-religion-w-pentacle,Give me that old-time religion (w/pentacle),Give me that old-time religion (with pentacle design),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Pentagrams & Pentacles,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBGIV,8,shopify,81,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBGIV.JPG,1,Give me that old-time religion (w/pentacle),FALSE,active
ebgodb-goddess-bless-bumper-sticker,Goddess Bless bumper sticker,Goddess Bless,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Gods & Goddesses,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBGODB,9,shopify,156,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBGODB.JPG,1,Goddess Bless bumper sticker,FALSE,active
ebgodw-goddess-worshipper-bumper-sticker,Goddess Worshipper bumper sticker,Goddess Worshipper (with triple moon design),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Gods & Goddesses,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBGODW,9,shopify,318,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBGODW.JPG,1,Goddess Worshipper bumper sticker,FALSE,active
ebhap-happy-heathen-bumper-sticker,Happy Heathen bumper sticker,Happy Heathen,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBHAP,8,shopify,241,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBHAP.JPG,1,Happy Heathen bumper sticker,FALSE,active
ebhar-harm-none-do-what-ye-will-bumper-sticker,"Harm None, Do What Ye Will bumper sticker","Harm None, Do What Ye Will.",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBHAR,8,shopify,129,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBHAR.JPG,1,"Harm None, Do What Ye Will bumper sticker",FALSE,active
ebhavf-have-a-faerie-nice-day-bumper-sticker,Have a Faerie Nice Day! bumper sticker,Have a Faerie Nice Day! (with fairies),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBHAVF,8,shopify,33,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBHAVF.JPG,1,Have a Faerie Nice Day! bumper sticker,FALSE,active
ebhelb-hello-you-beautiful-being-of-light-bumper-sticker,"Hello, You Beautiful Being of Light bumper sticker","Spreading a little good will and positive energy, this bumper sticker happily displays the words ""Hello, you beautiful being of light!"" amid the images of flowers and a butterfly.",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBHELB,8,shopify,102,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBHELB.jpg,1,"Hello, You Beautiful Being of Light bumper sticker",FALSE,active
ebhol-magnetic-bumper-sticker-holder,Magnetic bumper sticker holder,"This is the perfect item for anyone who loves sporting bumper stickers on their car, but wants the ability to remove them when it�s time for a new message or a new car. This item has a magnetic back and you adhere the bumper sticker to the front. This will not protect the bumper stickers from the elements. 11 1/2� x 3�",AzureGreen,Metaphysical Supplies,"Bumper Stickers,Best Sellers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBHOL,27,shopify,685,deny,azuregreen,6.69,,TRUE,TRUE,,https://www.azuregreen.net/images/EBHOL.JPG,1,Magnetic bumper sticker holder,FALSE,active
ebiamg-i-am-a-goddess,I Am a Goddess,I Am a Goddess (with crescent moon),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Gods & Goddesses,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBIAMG,8,shopify,174,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBIAMG.jpg,1,I Am a Goddess,FALSE,active
ebibea-i-believe-in-angels-bumper-sticker,I Believe In Angels bumper sticker,I Believe In Angels (with heart & angel),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Angels,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBIBEA,8,shopify,177,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBIBEA.JPG,1,I Believe In Angels bumper sticker,FALSE,active
ebifbe-if-your-behavior-is-justified-because-you-are-not-gay-reexamine-your-life,If your Behavior is Justified because You Are Not Gay Reexamine Your Life,"If  your behavior is justified because you are not gay reexamine your life. 11"" x 3""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBIFBE,8,shopify,350,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBIFBE.jpg,1,If your Behavior is Justified because You Are Not Gay Reexamine Your Life,FALSE,active
ebifso-if-the-source-of-all-your-pride-is-being-white-reexamine-your-life,If the Source of All your Pride is Being White Reexamine Your Life,"If the source of all your pride is being white reexamine your life. 11"" x 3""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBIFSO,8,shopify,257,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBIFSO.jpg,1,If the Source of All your Pride is Being White Reexamine Your Life,FALSE,active
ebitba-it-is-as-bad-as-you-think-and-they-are-out-to-get-bumper-sticker,"It' Is As Bad As You Think, And They Are Out To Get bumper sticker","It's As Bad As You Think, And They Are Out To Get You",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBITBA,8,shopify,254,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBITBA.JPG,1,"It' Is As Bad As You Think, And They Are Out To Get bumper sticker",FALSE,active
ebitta-it-takes-a-viking-to-raze-a-village-bumper-sticker,It Takes a Viking to Raze a Village bumper sticker,It Takes a Viking to Raze a Village,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Viking & Celtic Products,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBITTA,8,shopify,67,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBITTAA.jpg,1,It Takes a Viking to Raze a Village bumper sticker,FALSE,active
ebiwal-i-walk-the-path-of-the-ancient-ones,I Walk the Path of the Ancient Ones,I Walk the Path of the Ancient Ones,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBIWAL,8,shopify,192,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBIWAL.JPG,1,I Walk the Path of the Ancient Ones,FALSE,active
ebiwas-i-was-weird-before-weird-was-cool-bumper-sticker-11-by-3,"I Was Weird Before Weird Was Cool bumper sticker - 11"" by 3""","I Was Weird Before Weird Was Cool bumper sticker - 11"" by 3""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBIWAS,8,shopify,60,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBIWAS.jpg,1,"I Was Weird Before Weird Was Cool bumper sticker - 11"" by 3""",FALSE,active
eblov-love-heals-bumper-sticker,Love Heals bumper sticker,Love Heals (with heart),AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Love & Relationships,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBLOV,8,shopify,236,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBLOV.jpg,1,Love Heals bumper sticker,FALSE,active
ebmer-merry-meet-merry-part-and-merry-meet-again,Merry Meet & Merry Part and Merry Meet Again!,"Merry Meet & Merry Part and Merry Meet Again! - Measures 11 1/2"" x 3""",AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBMER,8,shopify,234,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBMER.JPG,1,Merry Meet & Merry Part and Merry Meet Again!,FALSE,active
ebmin-minds-are-like-parachutes-bumper-sticker,Minds are like parachutes... bumper sticker,Minds are like parachutes... they only function when OPEN.,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBMIN,8,shopify,2289,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBMIN.JPG,1,Minds are like parachutes... bumper sticker,FALSE,active
ebmyd-my-dragon-can-take-your-unicorn-bumper-sticker,My Dragon Can Take Your Unicorn bumper sticker,My Dragon can take your unicorn,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Dragons,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBMYD,8,shopify,132,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBMYD.jpg,1,My Dragon Can Take Your Unicorn bumper sticker,FALSE,active
ebmyg-my-goddess-gave-birth-to-your-god,My Goddess Gave Birth To Your God,My Goddess Gave Birth To Your God,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Gods & Goddesses,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBMYG,8,shopify,238,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBMYG.JPG,1,My Goddess Gave Birth To Your God,FALSE,active
ebmyo-my-other-car-is-a-broom-bumper-sticker,My Other Car Is A Broom bumper sticker,My Other Car Is A Broom,AzureGreen,Metaphysical Supplies,"Bumper Stickers,All Bumper Stickers, Posters & Stickers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,EBMYO,8,shopify,74,deny,azuregreen,2.83,,TRUE,TRUE,,https://www.azuregreen.net/images/EBMYO.JPG,1,My Other Car Is A Broom bumper sticker,FALSE,active
