Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
chbrat-brass-chamberstick-taper-candle-holder,Brass Chamberstick Taper candle holder,"This classically styled, brass chamberstick style tapered candle holder, a finger loop for easy carrying from room to room, making a wonderfully old fashioned accent for household C6's candles. 2 1/2"" tall, holds 1/2"" round candle.",AzureGreen,Metaphysical Supplies,"Taper Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHBRAT,226,shopify,88,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/CHBRAT.JPG,1,Brass Chamberstick Taper candle holder,FALSE,active
chbth-button-taper-candle-holder,Button taper candle holder,"Keep your candle safe and secure in this simple matte black taper holder. Stands approximately 1 1/4""",AzureGreen,Metaphysical Supplies,"Taper Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHBTH,45,shopify,25,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/CHBTH.jpg,1,Button taper candle holder,FALSE,active
chcs24-brass-taper-and-pillar-candle-holder,Brass Taper and Pillar candle holder,"These brass fixtures feature a unique design allowing them to hold both regular tapers and small pillar candles. Excellent for CPC Crystal Journey reiki pillar candles. 5"" base, holds a single 3/8"" wide candle.",AzureGreen,Metaphysical Supplies,"Pillar Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHCS24,317,shopify,60,deny,azuregreen,52.02,,TRUE,TRUE,,https://www.azuregreen.net/images/CHCS24.jpg,1,Brass Taper and Pillar candle holder,FALSE,active
chcs26-brass-universal-candle-holder-4-1-4-dia,"Brass Universal candle holder 4 1/4"" dia","This brass candle holder, is a universal size holder, it can support narrow taper candles, 1 1/2"" diameter pillar candles, and any other candle under its wide, 4 5/8"" diameter size.",AzureGreen,Metaphysical Supplies,"Pillar Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHCS26,362,shopify,27,deny,azuregreen,56.55,,TRUE,TRUE,,https://www.azuregreen.net/images/CHCS26.jpg,1,"Brass Universal candle holder 4 1/4"" dia",FALSE,active
chsth-pentagram-taper-candle-holder,Pentagram taper candle holder,"Add a touch of mystic charm to your space with our Pentagram taper candle holder. This sleek black holder is designed to perfectly fit our C7 candles, creating a captivating display. Whether you're setting the mood for a ritual or simply adding a touch of elegance to your home, this pentagram taper holder is a must-have.",AzureGreen,Metaphysical Supplies,"Best Sellers,Taper Holders,All Candle Holders & Oil diffusers,Pentagrams & Pentacles,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHSTH,45,shopify,89,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/CHSTH.jpg,1,Pentagram taper candle holder,FALSE,active
cht260-gold-toned-fairy-star-chime-candle-holder,Gold-toned Fairy Star Chime candle holder,"Created in the image of a seven pointed Fairy Star, this gold-toned candle holder is designed to readily fit your C4 and CN4 candles.",AzureGreen,Metaphysical Supplies,"Best Sellers,Chime Candle Holders,All Candle Holders & Oil diffusers,Sun & Stars,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHT260,45,shopify,5451,deny,azuregreen,3.40,,TRUE,TRUE,,https://www.azuregreen.net/images/CHT260A.jpg,1,Gold-toned Fairy Star Chime candle holder,FALSE,active
cht265-silver-fairy-star-chime-candle-holder,Silver Fairy Star Chime candle holder,"Created in the image of a seven pointed Fairy Star, this simple aluminum candle holder is designed to readily fit C4 and CN4 candles.",AzureGreen,Metaphysical Supplies,"Best Sellers,Chime Candle Holders,All Candle Holders & Oil diffusers,Sun & Stars,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHT265,45,shopify,9838,deny,azuregreen,3.40,,TRUE,TRUE,,https://www.azuregreen.net/images/CHT265A.jpg,1,Silver Fairy Star Chime candle holder,FALSE,active
cht3288-witchy-cats-around-cauldron-tealight-holder,Witchy Cats around Cauldron tealight holder,Three black cats playfully stand peering over a cauldron. Perfect piece to safely burn a tealight. Each witchy cat is unique and has a different colored hat.,AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,Tealight holders,Home Decor,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHT3288,408,shopify,17,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/CHT3288.jpg,1,Witchy Cats around Cauldron tealight holder,FALSE,active
cht877-6-baphomet-tealight-holder,"6"" Baphomet tealight holder","Light up your space with the Baphomet tea light holder by Alchemy, crafted in England. This striking piece features a cut-out Baphomet design made from black-coated iron, beautifully set on a rustic pine wood base. You can position the glass tealight holder either behind the Baphomet or facing forward, adding a unique touch to your decor. Measuring 4.5"" x 3.12"" x 5.75"", it's perfect for creating an atmospheric vibe in any room. Candle not included",AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,Tealight holders,Home Decor,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHT877,453,shopify,5,deny,azuregreen,58.82,,TRUE,TRUE,,https://www.azuregreen.net/images/CHT877.jpg,1,"6"" Baphomet tealight holder",FALSE,active
cht879-6-witch-by-moonlight-tealight-holder,"6"" Witch by Moonlight tealight holder","Add a touch of magic to your space with this Witch on a Broom tealight holder by Alchemy, crafted in England. Made from black-coated iron, the whimsical witch design is beautifully set on a rustic piece of pine wood, making it a charming addition to any decor. You can place the glass tealight holder either behind the witch or facing forward, giving you flexibility in how you display it. Measuring 5.5"" x 3.12"" x 6.25"", it's the perfect size to create a cozy, enchanting atmosphere. Candle not included",AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,Tealight holders,Home Decor,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHT879,453,shopify,18,deny,azuregreen,67.89,,TRUE,TRUE,,https://www.azuregreen.net/images/CHT879.jpg,1,"6"" Witch by Moonlight tealight holder",FALSE,active
chtcs28-1-1-4-plain-cast-iron-chime-holder,"1 1/4"" Plain cast iron chime holder","Solid cast iron chime candle holder. Nice heavy safe way to burn your chime candles. 1.25"" tall with a 1"" base.  Fits 1/2"" chime candle (C4's)",AzureGreen,Metaphysical Supplies,"Best Sellers,Chime Candle Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHTCS28,136,shopify,214,deny,azuregreen,10.20,,TRUE,TRUE,,https://www.azuregreen.net/images/CHTCS28.jpg,1,"1 1/4"" Plain cast iron chime holder",FALSE,active
chtcs29-1-1-4-pentagram-cast-iron-chime-holder,"1 1/4"" Pentagram cast iron chime holder","Solid cast iron chime candle holder displaying a pentagram. Nice heavy safe way to burn your chime candles. 1.25"" tall with a 1"" base.  Fits 1/2"" chime candle (C4's)",AzureGreen,Metaphysical Supplies,"Chime Candle Holders,All Candle Holders & Oil diffusers,Pentagrams & Pentacles,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHTCS29,136,shopify,181,deny,azuregreen,10.20,,TRUE,TRUE,,https://www.azuregreen.net/images/CHTCS29.jpg,1,"1 1/4"" Pentagram cast iron chime holder",FALSE,active
chtcs30-1-1-4-triquetra-cast-iron-chime-holder,"1 1/4"" Triquetra cast iron chime holder","Solid cast iron chime candle holder displaying a Triquetra. Nice heavy safe way to burn your chime candles. 1.25"" tall with a 1"" base. Fits 1/2"" chime candle (C4's)",AzureGreen,Metaphysical Supplies,"Chime Candle Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHTCS30,136,shopify,465,deny,azuregreen,10.20,,TRUE,TRUE,,https://www.azuregreen.net/images/CHTCS30.jpg,1,"1 1/4"" Triquetra cast iron chime holder",FALSE,active
chtcs31-1-1-4-triple-moon-cast-iron-chime-holder,"1 1/4"" Triple Moon cast iron chime holder","Solid cast iron chime candle holder displaying a triple moon. Nice heavy safe way to burn your chime candles. 1.25"" tall with a 1"" base.  Fits 1/2"" chime candle (C4's)",AzureGreen,Metaphysical Supplies,"Chime Candle Holders,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CHTCS31,136,shopify,116,deny,azuregreen,10.20,,TRUE,TRUE,,https://www.azuregreen.net/images/CHTCS31.jpg,1,"1 1/4"" Triple Moon cast iron chime holder",FALSE,active
cs18-5-metal-candle-snuffer,"5"" metal candle snuffer","This Small Metal Candle Snuffer is a classic ritual essential designed to safely and respectfully extinguish candles. Measuring 5 inches in length, it allows you to snuff out flames without blowing, helping preserve the candle�s energy, wick, and surrounding space.",AzureGreen,Metaphysical Supplies,"Featured Products,All Candle Holders & Oil diffusers,All Candles & Candle Accessories,Snuffers & Accessories,Illuminations,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,CS18,22,shopify,542,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/CS18.jpg,1,"5"" metal candle snuffer",FALSE,active
ib310-cauldron-hanging-incense-burner,Cauldron Hanging Incense Burner,"Burn your favorite cone or powder incense in this fun hanging burner. Cauldron stand is approximately 6 1/4"" tall with cauldron being 2"" tall with a 4"" measurement at widest point. Can use cauldron with or without included stand.",AzureGreen,Metaphysical Supplies,"All Smudge Sticks & Burning Accessories,Best Sellers,Shells, Burners, Feathers & Accessories,Tealight holders,Cone & Granular Incense Burners,Cauldrons,All Candle Holders & Oil diffusers,Illuminations,Sacred Smoke,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,IB310,680,shopify,120,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/IB310.jpg,1,Cauldron Hanging Incense Burner,FALSE,active
ibtlb01-3-in-1-sage-incense-burner-candle-holder,"3 in 1 Sage & incense burner, candle holder","Elevate your cleansing and relaxation rituals with this handcrafted Plain Wooden Sage Burner, designed for versatility and quiet beauty. Measuring 5� L x 2.25� W x 2.5� H, this minimalist piece seamlessly serves as a sage burner, incense holder, and candle holder in one thoughtful design. Metal top plate for safely holding smoldering white sage or smudge sticks during smoke cleansing, Built-in incense hole for your favorite stick incense, and a candle holder section perfect for a tealight or small votive to create a warm, calming glow.",AzureGreen,Metaphysical Supplies,"Stick Incense Burners,All Smudge Sticks & Burning Accessories,Shells, Burners, Feathers & Accessories,Tealight holders,Votive Holders,Featured Products,Smudging Accessories,New Products,All Candle Holders & Oil diffusers,Illuminations,Sacred Smoke,Alchemical Elixirs,The Way to Resonance",TRUE,Title,Default Title,IBTLB01,136,shopify,60,deny,azuregreen,20.29,,TRUE,TRUE,,https://www.azuregreen.net/images/IBTLB01.jpg,1,"3 in 1 Sage & incense burner, candle holder",FALSE,active
icmambf-16-pk-amber-flame-escential-essences-incense-cones,16/pk Amber Flame escential essences incense cones,"Escential Essences Cone Incense Amber Flame, fire. For strength, courage, protection, success and optimisim. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMAMBF,36,shopify,2,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMAMBF.jpg,1,16/pk Amber Flame escential essences incense cones,FALSE,active
icmangv-16-pk-angelic-vision-escential-essences-incense-cones,16/pk Angelic Vision escential essences incense cones,"Escential Essences Cone Incense Angelic Visions, white light illuminations. For ecstasy, purity, celestial music and mystic knowledge. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMANGV,36,shopify,6,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMANGV.jpg,1,16/pk Angelic Vision escential essences incense cones,FALSE,active
icmbal-16-pk-bali-escential-essences-incense-cones,16/pk Bali escential essences incense cones,"Escential Essences Cone Incense Bali blend, teak and tobacco. For enchanting, serenity, exotic, and harmony. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMBAL,36,shopify,8,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMBAL.jpg,1,16/pk Bali escential essences incense cones,FALSE,active
icmbudt-16-pk-buddhist-escential-essences-incense-cones,16/pk Buddhist escential essences incense cones,"Escential Essences Cone Incense Buddhist Temple blend, illuminating the soul. For illuminating the soul, right thinking, self denial, and Nirvana. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMBUDT,36,shopify,9,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMBUDT.jpg,1,16/pk Buddhist escential essences incense cones,FALSE,active
icmcanws-16-pk-cannabis-white-sage-escential-essences-incense-cones,16/pk Cannabis & White Sage escential essences incense cones,"Escential Essences Cone Incense Cannibis and White Sage. For protection, relaxation, balance, and tranquility. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMCANWS,36,shopify,9,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMCANWS.jpg,1,16/pk Cannabis & White Sage escential essences incense cones,FALSE,active
icmcasl-16-pk-casablanca-lily-escential-essences-incense-cones,16/pk Casablanca Lily escential essences incense cones,"Escential Essences Cone Incense Casablanca Lily, Hawaiian Gardenia. For long restful journeys, love and romance. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMCASL,36,shopify,12,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMCASL.jpg,1,16/pk Casablanca Lily escential essences incense cones,FALSE,active
icmcit-16-pk-citronella-escential-essences-incense-cones,16/pk Citronella escential essences incense cones,"Escential Essences Cone Incense Citronella, Lavender and Lemongrass. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMCIT,36,shopify,6,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMCIT.jpg,1,16/pk Citronella escential essences incense cones,FALSE,active
icmdra-16-pk-dragon-s-blood-escential-essences-incense-cones,16/pk Dragon's Blood escential essences incense cones,"Escential Essences Cone Incense Dragon's Blood, protection. For love, potency, protection, purification, and keeps away the evil eye. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMDRA,36,shopify,6,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMDRA.jpg,1,16/pk Dragon's Blood escential essences incense cones,FALSE,active
icmeboo-16-pk-ebony-opium-escential-essences-incense-cones,16/pk Ebony Opium escential essences incense cones,"Escential Essences Cone Incense Ebony Opium, dreams and visions. For prophesies, astral travel, clairvoyance, and apparitions. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMEBOO,36,shopify,12,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMEBOO.jpg,1,16/pk Ebony Opium escential essences incense cones,FALSE,active
icmene-16-pk-energy-escential-essences-incense-cones,16/pk Energy escential essences incense cones,"Escential Essences Cone Incense Energy, body, mind, and spirit. For stimulation, nourishment, and vitality. Every package includes 16 long-burning cones, wonderfully scented and elegantly packaged, making them ideal for personal use, ritual work, meditation, or gifting. Escential Essences of the Old and New World collection are cruelty free, made in the USA and are crafted with cosmetic-grade ingredients",AzureGreen,Metaphysical Supplies,"Cone Incense,New Products,All Incense,Love & Relationships,Sacred Smoke,The Way to Resonance",TRUE,Title,Default Title,ICMENE,36,shopify,8,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/ICMENE.jpg,1,16/pk Energy escential essences incense cones,FALSE,active
